-0.03151363140644855, -0.7993790659227815 ,0.0,closed,
-0.056508900212668106, -0.7980017194196732 ,0.0,closed,
-0.0580057268181654, -0.7978943135881447 ,0.0,closed,
-0.05472218377068762, -0.7981262322486131 ,0.0,closed,
-0.05071626459823097, -0.7983907943514894 ,0.0,closed,
-0.046842004246706585, -0.7986274642398365 ,0.0,closed,
-0.04319251245254696, -0.7988331533355615 ,0.0,closed,
-0.039816219790452294, -0.799008553547206 ,0.0,closed,
-0.03670604333963939, -0.7991574728314492 ,0.0,closed,
-0.03384401199840598, -0.7992837936877314 ,0.0,closed,
-0.031210865962884096, -0.7993909443106338 ,0.0,closed,
-0.028788241360389766, -0.7994818554284869 ,0.0,closed,
-0.026559105416205483, -0.7995590121557576 ,0.0,closed,
-0.024507773847076544, -0.7996245175212305 ,0.0,closed,
-0.022617745986792722, -0.7996802095628458 ,0.0,closed,
-0.02084544481225835, -0.7997283710301762 ,0.0,closed,
-0.019187579210162745, -0.7997698649011813 ,0.0,closed,
-0.017656366122708027, -0.7998051342266695 ,0.0,closed,
-0.016248932105503676, -0.7998349656056747 ,0.0,closed,
-0.014955515855020963, -0.7998601956251545 ,0.0,closed,
-0.013766862688092622, -0.799881537161427 ,0.0,closed,
-0.012674411161861705, -0.7998995932626171 ,0.0,closed,
-0.011670289449051227, -0.7999148731860006 ,0.0,closed,
-0.010747270981731295, -0.7999278068466211 ,0.0,closed,
-0.009898724081273888, -0.7999387571943011 ,0.0,closed,
-0.009118563453926247, -0.7999480306873296 ,0.0,closed,
-0.00840120514609255, -0.7999558861287874 ,0.0,closed,
-0.007741525091690638, -0.7999625421163512 ,0.0,closed,
-0.007134821057102231, -0.7999681833226139 ,0.0,closed,
-0.006576777729306567, -0.7999729657899067 ,0.0,closed,
-0.006063434694930377, -0.7999770213948025 ,0.0,closed,
-0.00559115707370636, -0.799980461613018 ,0.0,closed,
-0.005156608587746112, -0.7999833806947947 ,0.0,closed,
-0.00475672686541083, -0.7999858583434634 ,0.0,closed,
-0.004388700794835011, -0.7999879619752621 ,0.0,closed,
-0.004049949757222191, -0.7999897486261709 ,0.0,closed,
-0.003738104583944564, -0.7999912665611542 ,0.0,closed,
-0.0034509900942968513, -0.7999925566324784 ,0.0,closed,
-0.0031866090825559768, -0.7999936534264225 ,0.0,closed,
-0.002943127633847628, -0.7999945862315139 ,0.0,closed,
-0.0027188616583036056, -0.7999953798562108 ,0.0,closed,
-0.002512264542155331, -0.7999960553195686 ,0.0,closed,
-0.0023198878626986934, -0.7999966363181189 ,0.0,closed,
-0.00213964390632122, -0.7999971386973546 ,0.0,closed,
-0.001971048436571023, -0.799997571851353 ,0.0,closed,
-0.0018135242140090045, -0.7999979444535624 ,0.0,closed,
-0.0016664982846990991, -0.799998264237784 ,0.0,closed,
-0.0015294704137314768, -0.7999985379488225 ,0.0,closed,
-0.001403648324182669, -0.799998768606166 ,0.0,closed,
-0.0012881624219290462, -0.799998962897812 ,0.0,closed,
-0.001182172385486544, -0.7999991265423051 ,0.0,closed,
-0.0010848981315822372, -0.7999992643721894 ,0.0,closed,
-9.95622065005968E-4, -0.7999993804601999 ,0.0,closed,
-9.136854664059005E-4, -0.7999994782366227 ,0.0,closed,
-8.3848394985684E-4, -0.7999995605902955 ,0.0,closed,
-7.694630316527221E-4, -0.7999996299540663 ,0.0,closed,
-7.061140099755745E-4, -0.7999996883768175 ,0.0,closed,
-6.479701747585236E-4, -0.7999997375841149 ,0.0,closed,
-5.946033299903431E-4, -0.7999997790292694 ,0.0,closed,
-5.456206045217838E-4, -0.7999998139363259 ,0.0,closed,
-5.006615277710285E-4, -0.7999998433362564 ,0.0,closed,
-4.5939534834406423E-4, -0.7999998680974354 ,0.0,closed,
-4.2151857534398736E-4, -0.7999998889512989 ,0.0,closed,
-3.8675272381822397E-4, -0.7999999065139513 ,0.0,closed,
-3.548422473377911E-4, -0.7999999213043584 ,0.0,closed,
-3.2555264212472574E-4, -0.7999999337596706 ,0.0,closed,
-2.9866870844424753E-4, -0.7999999442481247 ,0.0,closed,
-2.739929561718138E-4, -0.7999999530799111 ,0.0,closed,
-2.5134414253673857E-4, -0.7999999605163253 ,0.0,closed,
-2.305559310464494E-4, -0.799999966777476 ,0.0,closed,
-2.1147566151457796E-4, -0.7999999720487774 ,0.0,closed,
-1.9396322195441732E-4, -0.7999999764864175 ,0.0,closed,
-1.778900138710208E-4, -0.7999999802219642 ,0.0,closed,
-1.6313800319214564E-4, -0.7999999833662449 ,0.0,closed,
-1.4959884972247863E-4, -0.799999986012615 ,0.0,closed,
-1.371731086032876E-4, -0.7999999882397114 ,0.0,closed,
-1.2576949779642758E-4, -0.7999999901137708 ,0.0,closed,
-1.1530422611715991E-4, -0.7999999916905847 ,0.0,closed,
-1.0570037678928671E-4, -0.799999993017144 ,0.0,closed,
-9.688734191939617E-5, -0.7999999941330268 ,0.0,closed,
-8.880030366892023E-5, -0.7999999950715664 ,0.0,closed,
-8.137975825139668E-5, -0.7999999958608344 ,0.0,closed,
-7.457107920899365E-5, -0.7999999965244714 ,0.0,closed,
-6.832411671349433E-5, -0.7999999970823845 ,0.0,closed,
-6.259282990765292E-5, -0.799999997551336 ,0.0,closed,
-5.733494955489499E-5, -0.7999999979454397 ,0.0,closed,
-5.206882114801402E-5, -0.7999999983055237 ,0.0,closed,
-4.729863247085545E-5, -0.7999999986017747 ,0.0,closed,
-4.30253696618904E-5, -0.7999999988430111 ,0.0,closed,
-3.920671232069344E-5, -0.7999999990392711 ,0.0,closed,
-3.579367382036038E-5, -0.7999999991992581 ,0.0,closed,
-3.274003744154103E-5, -0.7999999993300563 ,0.0,closed,
-2.995941254143415E-5, -0.799999999439021 ,0.0,closed,
-2.7415621098383886E-5, -0.7999999995302398 ,0.0,closed,
-2.508797026134159E-5, -0.7999999996066212 ,0.0,closed,
-2.2957977006041266E-5, -0.7999999996705821 ,0.0,closed,
-2.100883008504623E-5, -0.7999999997241432 ,0.0,closed,
-1.9225168753732742E-5, -0.7999999997689956 ,0.0,closed,
-1.7592941659881493E-5, -0.7999999998065553 ,0.0,closed,
-1.6099291608747802E-5, -0.7999999998380081 ,0.0,closed,
-1.4732453257344333E-5, -0.7999999998643468 ,0.0,closed,
-1.348166020778265E-5, -0.7999999998864031 ,0.0,closed,
-1.233706014857664E-5, -0.7999999999048731 ,0.0,closed,
-1.1289637238152526E-5, -0.7999999999203401 ,0.0,closed,
-1.0331141085037336E-5, -0.7999999999332923 ,0.0,closed,
-9.454021760555071E-6, -0.7999999999441384 ,0.0,closed,
-8.65137032924234E-6, -0.7999999999532211 ,0.0,closed,
-7.916864427492384E-6, -0.7999999999608272 ,0.0,closed,
-7.244718464101892E-6, -0.7999999999671963 ,0.0,closed,
-6.629638047303576E-6, -0.7999999999725299 ,0.0,closed,
-6.066778282124987E-6, -0.7999999999769964 ,0.0,closed,
-5.551705607671199E-6, -0.7999999999807367 ,0.0,closed,
-5.080362874837619E-6, -0.7999999999838687 ,0.0,closed,
-4.649037388584696E-6, -0.7999999999864915 ,0.0,closed,
-4.254331663420059E-6, -0.799999999988688 ,0.0,closed,
-3.893136662405135E-6, -0.7999999999905273 ,0.0,closed,
-3.562607307411615E-6, -0.7999999999920675 ,0.0,closed,
-3.2601400689588608E-6, -0.7999999999933571 ,0.0,closed,
-2.98335245835185E-6, -0.7999999999944373 ,0.0,closed,
-2.7300642618922677E-6, -0.7999999999953418 ,0.0,closed,
-2.4982803668829543E-6, -0.7999999999960992 ,0.0,closed,
-2.2861750467318696E-6, -0.7999999999967334 ,0.0,closed,
-2.0920775801000264E-6, -0.7999999999972646 ,0.0,closed,
-1.9144590905842216E-6, -0.7999999999977093 ,0.0,closed,
-1.7519205046163846E-6, -0.7999999999980818 ,0.0,closed,
-1.6031815302352103E-6, -0.7999999999983937 ,0.0,closed,
-1.4670705732412881E-6, -0.7999999999986548 ,0.0,closed,
-1.3425155081351447E-6, -0.7999999999988736 ,0.0,closed,
-1.2285352336721041E-6, -0.7999999999990568 ,0.0,closed,
-1.1242319446442209E-6, -0.7999999999992101 ,0.0,closed,
-1.0287840598484334E-6, -0.7999999999993386 ,0.0,closed,
-9.414397508185976E-7, -0.799999999999446 ,0.0,closed,
-8.615110196294213E-7, -0.7999999999995362 ,0.0,closed,
-7.883682799422892E-7, -0.7999999999996116 ,0.0,closed,
-7.214353974169689E-7, -0.7999999999996747 ,0.0,closed,
-6.60185151830428E-7, -0.7999999999997276 ,0.0,closed,
-6.041350844874513E-7, -0.799999999999772 ,0.0,closed,
-5.528436973499116E-7, -0.7999999999998091 ,0.0,closed,
-5.059069759958924E-7, -0.7999999999998401 ,0.0,closed,
-4.6295520709877435E-7, -0.7999999999998662 ,0.0,closed,
-4.236500659125615E-7, -0.7999999999998879 ,0.0,closed,
-3.8768195191425806E-7, -0.7999999999999061 ,0.0,closed,
-3.547675498659275E-7, -0.7999999999999213 ,0.0,closed,
-3.2464759782232447E-7, -0.7999999999999341 ,0.0,closed,
